id,Age,Gender,Annual Income,Marital Status,Number of Dependents,Education Level,Occupation,Health Score,Location,Policy Type,Previous Claims,Vehicle Age,Credit Score,Insurance Duration,Policy Start Date,Customer Feedback,Smoking Status,Exercise Frequency,Property Type,Premium Amount
46646,49.0,Male,43459.0,Married,2.0,PhD,Employed,37.9238471340375,Suburban,Premium,,17.0,703.0,8.0,2024-04-29 15:21:39.237118,Poor,No,Daily,Apartment,515.0
422799,48.0,Male,24897.0,Married,1.0,Bachelor's,Unemployed,4.331618391075204,Urban,Comprehensive,3.0,12.0,583.0,7.0,2021-08-04 15:21:39.171102,Poor,Yes,Weekly,House,2022.0
758418,38.0,Male,2476.0,Single,2.0,Master's,Unemployed,32.85811982174334,Urban,Comprehensive,2.0,2.0,490.0,7.0,2024-04-14 15:21:39.187211,Good,No,Daily,Apartment,1249.0
252658,31.0,Female,42764.0,Divorced,2.0,Bachelor's,,10.449075172833435,Suburban,Comprehensive,3.0,13.0,725.0,7.0,2024-05-08 15:21:39.213373,Average,Yes,Monthly,House,710.0
1163172,26.0,Female,304.0,Married,,Bachelor's,,7.231032717153707,Suburban,Premium,,10.0,382.0,2.0,2021-09-12 15:21:39.187211,Poor,Yes,Monthly,House,657.0
451409,30.0,Male,16062.0,Divorced,1.0,Bachelor's,Employed,33.71909289355233,Urban,Premium,1.0,4.0,304.0,6.0,2024-05-07 15:21:39.155231,Average,No,Rarely,Condo,33.0
153991,23.0,Male,81865.0,Divorced,1.0,Master's,,35.78658978789593,Suburban,Basic,1.0,18.0,756.0,6.0,2021-07-30 15:21:39.279729,,No,Rarely,Condo,4097.0
85886,,Female,28997.0,Divorced,3.0,Master's,,29.34776961729561,Rural,Premium,1.0,12.0,598.0,6.0,2021-10-09 15:21:39.126661,Poor,Yes,Weekly,Condo,1747.0
608076,60.0,Male,17096.0,Divorced,2.0,High School,Unemployed,46.36802058477145,Urban,Basic,1.0,8.0,483.0,4.0,2022-05-22 15:21:39.220389,Average,No,Weekly,Apartment,931.0
269528,24.0,Male,3483.0,Divorced,3.0,High School,,18.406066185040828,Rural,Premium,2.0,12.0,623.0,2.0,2022-07-26 15:21:39.237118,Poor,Yes,Monthly,House,1577.0
565506,44.0,Male,80985.0,Divorced,4.0,Master's,Self-Employed,7.986771085338706,Urban,Basic,2.0,16.0,616.0,3.0,2019-12-07 15:21:39.134960,Poor,Yes,Weekly,Condo,46.0
1092805,24.0,Female,,Married,2.0,High School,Self-Employed,7.893656001774962,Rural,Premium,1.0,14.0,515.0,8.0,2020-09-27 15:21:39.155231,,No,Monthly,Apartment,115.0
1024639,52.0,Male,12297.0,Divorced,2.0,Bachelor's,Employed,15.181392549673069,Rural,Basic,0.0,1.0,578.0,6.0,2022-01-10 15:21:39.237118,Poor,Yes,Daily,Apartment,439.0
376658,47.0,Male,9056.0,Married,4.0,High School,,18.5264651024861,Urban,Basic,,1.0,672.0,2.0,2023-04-12 15:21:39.191219,Average,Yes,Monthly,House,607.0
753894,20.0,Male,45901.0,Single,,Master's,Unemployed,11.173563298650022,Suburban,Basic,0.0,1.0,578.0,4.0,2022-08-27 15:21:39.201446,Good,Yes,Weekly,House,1129.0
397169,38.0,Female,5372.0,Married,0.0,Bachelor's,,27.910958449148875,Urban,Premium,0.0,18.0,593.0,2.0,2020-08-16 15:21:39.175719,Average,Yes,Daily,House,1129.0
88179,50.0,Male,27982.0,Single,4.0,PhD,Self-Employed,6.054329302675897,Suburban,Premium,0.0,13.0,589.0,2.0,2023-05-25 15:21:39.125660,Average,No,Daily,Condo,2780.0
876057,18.0,Male,62851.0,Single,3.0,Bachelor's,,39.90426825358096,Urban,Comprehensive,2.0,17.0,,8.0,2020-05-16 15:21:39.134960,Good,No,Daily,House,115.0
564796,51.0,Female,30214.0,Divorced,1.0,Master's,,30.89727618459628,Urban,Premium,1.0,15.0,629.0,6.0,2021-04-29 15:21:39.134960,Poor,No,Daily,House,588.0
470383,61.0,Female,89352.0,Married,2.0,High School,,14.323835225277618,Urban,Premium,,16.0,655.0,4.0,2021-08-21 15:21:39.247098,Poor,Yes,Daily,House,334.0
1169766,59.0,Female,20959.0,Divorced,,PhD,Self-Employed,40.63829726005622,Urban,Comprehensive,1.0,19.0,600.0,2.0,2020-11-02 15:21:39.193945,Poor,No,Daily,House,544.0
496698,59.0,Female,6093.0,Married,1.0,High School,,21.85850653771726,Urban,Basic,0.0,15.0,782.0,5.0,2022-04-21 15:21:39.190215,Poor,Yes,Rarely,House,2233.0
407332,26.0,Female,931.0,Married,1.0,Bachelor's,,17.956026900434345,Rural,Comprehensive,0.0,3.0,340.0,7.0,2020-07-23 15:21:39.134960,Poor,No,Weekly,Condo,1219.0
974394,50.0,Male,39803.0,Single,2.0,Master's,,17.97260292835002,Suburban,Comprehensive,,11.0,509.0,5.0,2023-06-24 15:21:39.134960,Poor,No,Monthly,House,1398.0
109360,54.0,Female,32225.0,Married,2.0,Bachelor's,Self-Employed,20.09222896102205,Suburban,Basic,1.0,18.0,613.0,7.0,2020-11-06 15:21:39.168099,Average,No,Daily,Condo,476.0
1184310,49.0,Female,,Divorced,0.0,High School,Self-Employed,23.395527738050166,Urban,Premium,0.0,11.0,826.0,5.0,2021-06-10 15:21:39.237118,Good,No,Daily,Apartment,381.0
1194572,28.0,Male,80402.0,Divorced,3.0,Bachelor's,Self-Employed,19.90857141086131,Urban,Comprehensive,,11.0,481.0,2.0,2024-05-17 15:21:39.115178,Good,No,Daily,Apartment,2379.0
992311,32.0,Male,17648.0,Single,0.0,Bachelor's,,26.633680203709588,Suburban,Premium,,10.0,619.0,5.0,2020-09-03 15:21:39.171102,Poor,Yes,Rarely,House,697.0
1111272,50.0,Female,4098.0,Divorced,,Bachelor's,Unemployed,6.070160965040529,Rural,Basic,,16.0,488.0,6.0,2022-01-31 15:21:39.237118,Good,No,Monthly,Apartment,1710.0
867236,20.0,Male,107911.0,Married,0.0,Bachelor's,Employed,41.37233844884054,Rural,Premium,0.0,8.0,473.0,1.0,2022-11-25 15:21:39.278402,,Yes,Daily,House,487.0
577620,61.0,Female,86095.0,Divorced,0.0,PhD,Employed,,Suburban,Comprehensive,2.0,11.0,686.0,9.0,2019-11-16 15:21:39.080440,Poor,No,Monthly,Condo,473.0
602856,43.0,Male,83281.0,Married,,Master's,Employed,50.0966544639075,Rural,Comprehensive,0.0,19.0,406.0,2.0,2022-08-04 15:21:39.098696,Average,No,Monthly,Apartment,518.0
238802,46.0,Male,7074.0,Divorced,3.0,PhD,,15.564352207673362,Urban,Basic,2.0,16.0,718.0,6.0,2021-09-19 15:21:39.267454,Poor,Yes,Monthly,Apartment,140.0
1127172,37.0,Female,61686.0,Single,4.0,Master's,,22.64376339742645,Urban,Premium,,9.0,315.0,3.0,2021-02-21 15:21:39.155231,Poor,No,Daily,House,998.0
849054,59.0,Female,11933.0,Single,3.0,High School,,28.57305852472272,Rural,Premium,2.0,13.0,494.0,7.0,2023-11-06 15:21:39.272456,Poor,Yes,Weekly,House,1340.0
603930,30.0,Female,30244.0,Divorced,2.0,PhD,,8.387687031952353,Rural,Premium,1.0,14.0,515.0,6.0,2023-10-13 15:21:39.221386,Average,Yes,Rarely,Condo,1465.0
405260,38.0,Female,136958.0,Divorced,4.0,PhD,Self-Employed,18.84923728195168,Urban,Comprehensive,2.0,6.0,575.0,1.0,2019-09-05 15:21:39.155231,Average,Yes,Rarely,Condo,71.0
426014,44.0,Female,67.0,Married,1.0,Master's,Employed,31.45241048453357,Rural,Comprehensive,,4.0,336.0,7.0,2021-05-30 15:21:39.247098,Poor,Yes,Daily,House,1526.0
827533,62.0,Female,35166.0,Single,1.0,Master's,Self-Employed,32.09475757352079,Urban,Comprehensive,,13.0,683.0,7.0,2019-12-13 15:21:39.267454,Good,Yes,Rarely,Condo,3866.0
1026979,51.0,Male,16963.0,Married,2.0,Master's,Self-Employed,,Suburban,Premium,1.0,16.0,636.0,3.0,2021-04-04 15:21:39.177724,Average,Yes,Rarely,Condo,553.0
432247,58.0,Female,39095.0,Divorced,0.0,Bachelor's,Self-Employed,12.8781412552501,Urban,Basic,,13.0,772.0,7.0,2024-06-23 15:21:39.181605,Average,No,Daily,Apartment,1799.0
899062,28.0,Male,15255.0,Single,2.0,Master's,,37.79773472735353,Urban,Premium,0.0,5.0,833.0,1.0,2020-04-26 15:21:39.253660,Poor,Yes,Monthly,Condo,1430.0
760818,42.0,Male,3769.0,Married,4.0,Master's,,47.23473622851876,Suburban,Basic,2.0,13.0,767.0,5.0,2024-04-07 15:21:39.246098,Poor,Yes,Weekly,Condo,516.0
800674,47.0,Male,92784.0,Single,3.0,PhD,Employed,22.737490488201924,Urban,Basic,2.0,14.0,315.0,6.0,2021-08-04 15:21:39.209847,Good,Yes,Daily,Condo,568.0
446290,31.0,Female,3920.0,Married,1.0,Bachelor's,Self-Employed,45.68784494633987,Urban,Premium,,10.0,468.0,4.0,2021-07-05 15:21:39.211806,Average,No,Monthly,Apartment,459.0
199996,24.0,Male,15485.0,Single,0.0,Bachelor's,Unemployed,9.967013502788136,Suburban,Basic,2.0,13.0,753.0,2.0,2022-04-06 15:21:39.224915,Good,Yes,Weekly,Apartment,2463.0
97216,30.0,Male,16891.0,Single,0.0,High School,,28.51290768119112,Urban,Comprehensive,1.0,0.0,748.0,5.0,2022-07-23 15:21:39.256696,Average,Yes,Weekly,Condo,1346.0
927098,35.0,Female,40930.0,Married,2.0,High School,Employed,40.78866397424889,Rural,Comprehensive,,1.0,637.0,6.0,2022-12-05 15:21:39.134960,Poor,Yes,Monthly,Condo,508.0
1168840,51.0,Female,1486.0,Single,4.0,Bachelor's,Unemployed,38.53762890484115,Rural,Basic,0.0,11.0,583.0,5.0,2020-09-16 15:21:39.082499,Poor,Yes,Weekly,House,2145.0
994794,34.0,Female,9436.0,Divorced,,High School,Unemployed,7.195554490705123,Rural,Basic,,7.0,311.0,2.0,2021-05-27 15:21:39.270454,Good,Yes,Daily,Apartment,1123.0
478933,51.0,Male,8078.0,Single,0.0,Master's,,37.82769120821376,Suburban,Comprehensive,1.0,16.0,587.0,3.0,2023-09-10 15:21:39.281787,Poor,Yes,Weekly,House,1614.0
242566,23.0,Male,78881.0,Married,4.0,PhD,Unemployed,9.14995557347791,Rural,Premium,0.0,19.0,,9.0,2021-06-01 15:21:39.111551,Poor,No,Rarely,Apartment,233.0
390155,56.0,Female,81291.0,Single,,PhD,Employed,51.977243414404285,Urban,Basic,1.0,13.0,513.0,3.0,2021-11-21 15:21:39.134960,Good,No,Rarely,House,952.0
68058,54.0,Female,4729.0,Married,3.0,PhD,,9.837949518698377,Rural,Premium,,14.0,,4.0,2020-04-25 15:21:39.134960,Poor,Yes,Daily,Condo,2047.0
434281,30.0,Male,14087.0,Married,2.0,Bachelor's,Employed,,Rural,Basic,0.0,19.0,712.0,7.0,2022-01-28 15:21:39.172097,Poor,No,Rarely,Apartment,579.0
113648,31.0,Female,5863.0,Single,0.0,Master's,,13.369565502717458,Suburban,Premium,0.0,19.0,612.0,1.0,2022-01-18 15:21:39.155231,Average,Yes,Daily,House,519.0
1110244,47.0,Male,13653.0,Single,4.0,Bachelor's,Self-Employed,13.544419325379645,Urban,Basic,,6.0,,3.0,2019-11-11 15:21:39.128175,Poor,No,Rarely,House,1203.0
1116154,49.0,Male,56645.0,Married,3.0,High School,Employed,,Urban,Premium,0.0,15.0,687.0,7.0,2020-11-21 15:21:39.209847,Good,Yes,Rarely,House,2063.0
608555,20.0,Female,2673.0,Married,2.0,High School,Employed,14.657910038217803,Urban,Comprehensive,0.0,2.0,480.0,4.0,2021-01-09 15:21:39.084065,Poor,No,Rarely,Apartment,923.0
179240,63.0,Female,2594.0,Single,2.0,High School,Employed,53.1259703529405,Urban,Comprehensive,0.0,6.0,451.0,7.0,2021-06-07 15:21:39.134960,,Yes,Daily,House,1680.0
794947,54.0,Female,8867.0,Divorced,4.0,Master's,Self-Employed,32.6450305826674,Rural,Comprehensive,1.0,11.0,346.0,2.0,2023-02-21 15:21:39.261856,Poor,No,Weekly,House,1091.0
325580,29.0,Male,84894.0,Divorced,1.0,PhD,Employed,26.8381044343619,Rural,Premium,1.0,17.0,589.0,9.0,2019-10-24 15:21:39.132191,,Yes,Monthly,Condo,1791.0
954552,52.0,Male,121773.0,Married,1.0,High School,Employed,30.29586740367566,Suburban,Basic,0.0,2.0,406.0,1.0,2020-02-09 15:21:39.220389,Poor,Yes,Weekly,Condo,1453.0
567829,55.0,Male,54049.0,Married,0.0,Master's,,47.967746158533856,Suburban,Premium,2.0,9.0,392.0,7.0,2019-11-18 15:21:39.155231,Poor,No,Rarely,Condo,811.0
842305,37.0,Male,928.0,Married,3.0,High School,Self-Employed,10.838592570472803,Rural,Premium,2.0,9.0,728.0,5.0,2021-10-27 15:21:39.152732,Poor,Yes,Weekly,Condo,617.0
276112,22.0,Female,40229.0,Single,3.0,Bachelor's,Employed,27.81130341999772,Rural,Basic,1.0,12.0,507.0,1.0,2022-04-21 15:21:39.237118,Average,No,Rarely,House,962.0
719242,36.0,Female,43976.0,Married,2.0,Bachelor's,,23.352543592573145,Urban,Comprehensive,,0.0,,9.0,2021-11-09 15:21:39.155231,Good,Yes,Daily,Condo,1181.0
771811,64.0,Male,4464.0,Divorced,4.0,Bachelor's,Unemployed,39.48476817583131,Rural,Basic,,12.0,799.0,1.0,2023-11-07 15:21:39.131192,Average,Yes,Rarely,Apartment,3971.0
776330,26.0,Male,2742.0,Divorced,0.0,PhD,Unemployed,24.929497650277213,Rural,Comprehensive,,16.0,415.0,7.0,2024-04-29 15:21:39.092127,Poor,Yes,Rarely,House,902.0
476262,51.0,Male,1637.0,Divorced,3.0,Master's,,5.349848780072327,Urban,Basic,1.0,17.0,590.0,9.0,2019-12-29 15:21:39.155231,Average,No,Weekly,Condo,2073.0
1004002,44.0,Male,13152.0,Single,3.0,High School,Unemployed,40.79698662509327,Suburban,Comprehensive,0.0,3.0,389.0,3.0,2019-09-23 15:21:39.192212,Good,No,Monthly,Condo,642.0
818504,53.0,Female,60850.0,Single,,Bachelor's,Unemployed,9.743563222855917,Suburban,Basic,0.0,11.0,350.0,3.0,2021-06-17 15:21:39.204790,Poor,No,Rarely,House,2816.0
220072,58.0,Male,80156.0,Divorced,2.0,PhD,Self-Employed,21.315428975771606,Suburban,Premium,1.0,0.0,456.0,7.0,2021-02-22 15:21:39.224915,Poor,Yes,Rarely,Condo,964.0
899472,22.0,Male,35788.0,Single,0.0,High School,,8.07666197727461,Rural,Basic,1.0,4.0,,9.0,2020-11-09 15:21:39.223901,Poor,Yes,Monthly,Apartment,237.0
921554,55.0,Male,19609.0,Divorced,2.0,Master's,Unemployed,46.156087147281454,Rural,Basic,,16.0,688.0,2.0,2024-05-04 15:21:39.134960,Good,Yes,Weekly,Apartment,341.0
1164288,56.0,Female,20981.0,Single,0.0,Bachelor's,,13.723661577151368,Suburban,Premium,1.0,14.0,,5.0,2020-10-14 15:21:39.093681,Poor,No,Weekly,House,1543.0
239688,46.0,Female,6079.0,Married,3.0,Bachelor's,Unemployed,30.189101321363,Rural,Comprehensive,,3.0,619.0,6.0,2021-01-09 15:21:39.168099,Good,Yes,Daily,House,745.0
188098,22.0,Male,101043.0,Married,3.0,Master's,Self-Employed,20.749803551354216,Rural,Premium,,19.0,442.0,1.0,2023-03-15 15:21:39.237118,Good,Yes,Rarely,Apartment,233.0
107361,62.0,Male,93989.0,Married,2.0,PhD,Unemployed,43.382039498618106,Suburban,Comprehensive,0.0,13.0,469.0,8.0,2022-08-11 15:21:39.155231,Poor,No,Rarely,Apartment,25.0
1178303,35.0,Male,27862.0,Divorced,2.0,PhD,Unemployed,15.074296937274344,Suburban,Comprehensive,,15.0,,5.0,2019-09-08 15:21:39.080440,Poor,No,Monthly,Apartment,393.0
1084969,57.0,Male,66086.0,Single,2.0,Bachelor's,,21.906135130698445,Urban,Premium,,18.0,695.0,1.0,2023-01-12 15:21:39.134960,Poor,Yes,Rarely,House,143.0
529102,61.0,Female,17078.0,Single,,Bachelor's,Self-Employed,35.78233025817617,Rural,Basic,,17.0,,7.0,2023-12-25 15:21:39.102694,Good,No,Weekly,House,1525.0
267574,40.0,Male,113819.0,Single,3.0,High School,Self-Employed,6.936987951810282,Urban,Premium,,16.0,724.0,8.0,2021-09-03 15:21:39.155231,,No,Weekly,Condo,239.0
827239,55.0,Female,565.0,Single,0.0,High School,Unemployed,3.865771601976267,Rural,Premium,2.0,15.0,678.0,6.0,2022-04-19 15:21:39.155231,Average,Yes,Weekly,Apartment,714.0
276121,52.0,Male,49117.0,Divorced,4.0,Bachelor's,Employed,4.363922320658263,Rural,Basic,1.0,6.0,703.0,8.0,2024-04-07 15:21:39.257696,Average,Yes,Rarely,Condo,76.0
364610,59.0,Male,7097.0,Divorced,1.0,PhD,Self-Employed,31.99129810162445,Suburban,Premium,1.0,15.0,681.0,3.0,2022-12-15 15:21:39.166062,Average,Yes,Rarely,House,20.0
602949,37.0,Male,16107.0,Married,0.0,Bachelor's,Unemployed,35.485215231186565,Urban,Basic,2.0,12.0,310.0,4.0,2020-01-01 15:21:39.246098,Good,No,Rarely,House,3077.0
282660,51.0,Female,123918.0,Married,1.0,High School,Self-Employed,13.867481248325388,Rural,Comprehensive,0.0,6.0,799.0,2.0,2022-08-13 15:21:39.174719,Good,No,Monthly,Apartment,195.0
972934,59.0,Female,43892.0,Single,,PhD,,15.534758657659324,Urban,Comprehensive,,17.0,641.0,3.0,2021-09-10 15:21:39.155231,Poor,Yes,Weekly,Apartment,447.0
504161,55.0,Female,22597.0,Single,4.0,Master's,Self-Employed,4.976763138725109,Rural,Comprehensive,2.0,0.0,712.0,9.0,2021-04-28 15:21:39.248098,Average,Yes,Weekly,Apartment,731.0
202776,60.0,Female,14084.0,Married,2.0,PhD,Self-Employed,22.137435119324994,Rural,Comprehensive,0.0,6.0,814.0,9.0,2022-09-14 15:21:39.245086,Poor,No,Daily,Apartment,25.0
681394,63.0,Female,4057.0,Divorced,3.0,High School,Employed,40.78127791708848,Urban,Comprehensive,,15.0,815.0,5.0,2020-03-26 15:21:39.155231,Good,No,Weekly,House,394.0
1076712,34.0,Male,39321.0,Single,3.0,High School,Self-Employed,,Urban,Premium,0.0,17.0,594.0,4.0,2023-07-20 15:21:39.172097,Poor,Yes,Weekly,Condo,2747.0
1054439,32.0,Female,3901.0,Single,4.0,Master's,Self-Employed,31.12846087033742,Suburban,Premium,2.0,7.0,370.0,6.0,2023-03-04 15:21:39.194829,Good,No,Daily,Condo,774.0
239832,59.0,Male,111701.0,Married,4.0,High School,Unemployed,36.929646388599394,Rural,Premium,1.0,9.0,346.0,5.0,2020-09-29 15:21:39.235012,Poor,Yes,Daily,Apartment,531.0
134163,51.0,Female,29061.0,Single,4.0,High School,Self-Employed,14.92795615226228,Rural,Basic,0.0,2.0,381.0,2.0,2019-08-25 15:21:39.164044,Poor,No,Rarely,Condo,642.0
7514,,Male,68780.0,Single,1.0,Master's,,18.08284674129837,Rural,Premium,2.0,12.0,,5.0,2020-10-15 15:21:39.155231,,Yes,Monthly,Apartment,757.0
1015781,22.0,Female,3717.0,Married,0.0,Bachelor's,,18.735227410444104,Urban,Comprehensive,1.0,4.0,,4.0,2021-02-14 15:21:39.181605,Poor,Yes,Rarely,Apartment,49.0
574392,38.0,Male,26200.0,Married,0.0,Master's,Employed,38.620149124191485,Rural,Comprehensive,1.0,11.0,589.0,4.0,2021-03-28 15:21:39.089116,Good,Yes,Rarely,House,1544.0
47699,29.0,Male,89.0,Married,4.0,PhD,,32.8381666032325,Suburban,Basic,,5.0,503.0,9.0,2020-03-19 15:21:39.133866,Average,Yes,Weekly,Apartment,3149.0
344196,47.0,Female,27241.0,Single,1.0,Master's,Unemployed,5.645414503906955,Urban,Basic,3.0,14.0,804.0,2.0,2024-03-10 15:21:39.123711,Good,Yes,Weekly,House,638.0
225899,53.0,Female,121800.0,Divorced,3.0,Master's,Employed,11.071794722207468,Rural,Premium,,19.0,701.0,8.0,2024-06-02 15:21:39.289099,Poor,No,Monthly,Apartment,150.0
435977,18.0,Female,67793.0,Married,4.0,Bachelor's,Self-Employed,18.94822910436907,Rural,Premium,0.0,16.0,359.0,2.0,2020-05-29 15:21:39.265513,Average,Yes,Monthly,House,635.0
90753,48.0,Female,71187.0,Divorced,4.0,High School,Self-Employed,39.05858505714976,Urban,Basic,1.0,7.0,716.0,7.0,2022-06-21 15:21:39.092127,Good,No,Daily,Apartment,274.0
260734,48.0,Male,10010.0,Divorced,2.0,Bachelor's,,9.551073188011054,Suburban,Basic,,18.0,,8.0,2022-04-20 15:21:39.191219,Poor,Yes,Monthly,Apartment,1282.0
393863,43.0,Male,125044.0,Single,,Bachelor's,Self-Employed,27.77672569506841,Urban,Basic,1.0,0.0,564.0,6.0,2021-01-28 15:21:39.231531,Good,No,Daily,House,3750.0
843144,57.0,Female,,Single,3.0,Master's,Employed,51.31581146316786,Urban,Comprehensive,1.0,6.0,543.0,9.0,2019-11-26 15:21:39.155231,Poor,Yes,Weekly,Apartment,49.0
177761,60.0,Male,,Single,0.0,Master's,Employed,,Rural,Basic,0.0,19.0,592.0,2.0,2019-10-10 15:21:39.134960,Average,No,Weekly,House,28.0
1024575,61.0,Male,18073.0,Married,,High School,Employed,23.81946270533881,Suburban,Basic,0.0,6.0,582.0,5.0,2024-03-31 15:21:39.143708,Good,Yes,Rarely,Condo,549.0
145597,55.0,Female,76733.0,Married,3.0,Master's,,23.33390066243616,Urban,Basic,1.0,6.0,691.0,6.0,2024-03-17 15:21:39.175719,,Yes,Weekly,House,58.0
186511,63.0,Female,12744.0,Divorced,,Bachelor's,Self-Employed,23.51006633411089,Urban,Premium,0.0,13.0,476.0,1.0,2020-11-06 15:21:39.107553,Average,Yes,Monthly,Condo,99.0
46909,62.0,Male,45006.0,Divorced,,High School,Employed,11.876365497235492,Urban,Comprehensive,0.0,10.0,373.0,3.0,2021-01-07 15:21:39.147735,Poor,No,Weekly,Apartment,669.0
496231,39.0,Female,56492.0,Single,1.0,Bachelor's,Unemployed,,Suburban,Comprehensive,0.0,17.0,507.0,7.0,2021-08-21 15:21:39.134960,Average,Yes,Daily,House,788.0
643335,44.0,Male,868.0,Single,,High School,Unemployed,24.334315980350144,Urban,Premium,2.0,11.0,519.0,8.0,2020-06-25 15:21:39.279729,Poor,No,Monthly,Condo,1482.0
501030,25.0,Female,,Divorced,0.0,Master's,Self-Employed,26.845180070828416,Rural,Comprehensive,3.0,12.0,332.0,4.0,2023-03-13 15:21:39.198406,Good,No,Daily,House,116.0
773899,31.0,Male,45429.0,Married,4.0,High School,Self-Employed,24.970716765536256,Urban,Comprehensive,0.0,2.0,846.0,4.0,2021-03-16 15:21:39.155231,Poor,No,Monthly,Apartment,683.0
222716,46.0,Male,34163.0,Divorced,3.0,High School,Employed,16.099045340341874,Rural,Premium,1.0,4.0,439.0,4.0,2020-02-10 15:21:39.191219,Good,Yes,Rarely,Apartment,1368.0
134852,52.0,Male,29006.0,Divorced,1.0,High School,Unemployed,26.989834850224646,Urban,Basic,1.0,18.0,516.0,4.0,2022-04-05 15:21:39.131192,Poor,No,Daily,House,697.0
81136,44.0,Male,97984.0,Married,0.0,PhD,Employed,19.82705523690611,Rural,Premium,,7.0,464.0,6.0,2021-06-04 15:21:39.081504,Poor,No,Rarely,Condo,267.0
993119,31.0,Female,6935.0,Divorced,3.0,Bachelor's,Self-Employed,11.965694823415944,Suburban,Premium,0.0,14.0,682.0,9.0,2022-01-03 15:21:39.188220,Poor,No,Rarely,House,468.0
744760,39.0,Male,30372.0,Single,4.0,High School,Unemployed,36.15894207663441,Rural,Premium,,9.0,437.0,1.0,2021-12-25 15:21:39.134960,Average,Yes,Monthly,Apartment,1192.0
396190,55.0,Female,2673.0,Married,4.0,High School,Self-Employed,7.868995718415228,Urban,Premium,2.0,1.0,752.0,4.0,2020-04-29 15:21:39.247098,Average,Yes,Monthly,Apartment,1516.0
1077016,56.0,Female,8864.0,Divorced,4.0,Master's,,25.78812434673257,Rural,Premium,1.0,14.0,544.0,4.0,2022-07-29 15:21:39.177724,Average,Yes,Daily,House,647.0
926755,37.0,Female,,Married,3.0,Master's,,47.34300921716552,Rural,Basic,,7.0,373.0,1.0,2023-11-28 15:21:39.172097,Poor,No,Weekly,Condo,539.0
242638,61.0,Male,71488.0,Single,1.0,Master's,,40.75123369275523,Rural,Comprehensive,0.0,4.0,313.0,7.0,2022-10-09 15:21:39.276901,Good,No,Rarely,Apartment,3825.0
763372,24.0,Male,20287.0,Divorced,1.0,High School,Unemployed,15.184086626469009,Rural,Premium,0.0,12.0,748.0,5.0,2024-02-24 15:21:39.184157,Poor,No,Weekly,Apartment,1359.0
21351,29.0,Male,16290.0,Divorced,4.0,High School,Employed,7.828753117911023,Rural,Premium,,15.0,,7.0,2021-02-04 15:21:39.237118,Average,No,Daily,House,1444.0
943900,57.0,Female,54479.0,Married,1.0,Bachelor's,Unemployed,32.69795942571104,Suburban,Premium,0.0,19.0,538.0,3.0,2021-09-01 15:21:39.147735,,Yes,Daily,Apartment,423.0
1100710,61.0,Female,7073.0,Single,0.0,Bachelor's,,20.828642966460485,Suburban,Premium,1.0,11.0,456.0,7.0,2023-04-12 15:21:39.155231,Average,Yes,Weekly,Apartment,805.0
779785,62.0,Male,34566.0,,4.0,Master's,,22.569338572233903,Urban,Premium,,2.0,,9.0,2022-07-25 15:21:39.237118,Poor,No,Monthly,House,1082.0
762091,41.0,Male,5991.0,Married,3.0,PhD,Self-Employed,40.95537509634421,Urban,Basic,,5.0,441.0,6.0,2020-11-03 15:21:39.263607,Poor,Yes,Monthly,Apartment,1115.0
452368,42.0,Female,39275.0,Single,2.0,High School,Employed,47.39782856014879,Rural,Premium,2.0,19.0,594.0,3.0,2020-04-26 15:21:39.282785,Poor,Yes,Rarely,Condo,1570.0
192471,20.0,Female,38952.0,Married,2.0,PhD,Employed,8.29953660856994,Rural,Premium,2.0,12.0,450.0,6.0,2024-02-09 15:21:39.087123,Good,No,Weekly,Apartment,748.0
620274,43.0,Male,55028.0,Married,2.0,High School,Unemployed,24.735878654166942,Rural,Comprehensive,,19.0,647.0,6.0,2023-05-28 15:21:39.282785,Average,Yes,Monthly,House,328.0
735963,63.0,Female,46019.0,Divorced,4.0,Master's,Self-Employed,26.275700536709284,Rural,Basic,0.0,4.0,522.0,9.0,2023-02-25 15:21:39.111551,Average,No,Monthly,Condo,1290.0
125467,44.0,Female,41536.0,Single,4.0,PhD,Unemployed,21.383443160326905,Urban,Basic,0.0,11.0,507.0,3.0,2021-07-22 15:21:39.218388,Good,No,Rarely,House,1287.0
302286,40.0,Male,23281.0,Divorced,1.0,PhD,Employed,12.127848655195844,Suburban,Premium,,8.0,382.0,9.0,2022-05-22 15:21:39.097737,Poor,No,Daily,House,2780.0
